id_deputado,cnpj_empresa,nome_doador,origem_receita,valor_doado
178843,42150391000170,BRASKEM S/A,Recursos de pessoas jurídicas,30000
74749,00253448000117,BANCO POTTENCIAL SA,Recursos de pessoas jurídicas,115000
74749,01346849000184,GEO PARTICIPACOES LTDA,Recursos de pessoas jurídicas,28000
74749,01417701000193,FRICAL ALIMENTOS LTDA,Recursos de pessoas jurídicas,200000
74749,02624204000129,LABORMIX COMERCIO USINAGEM E PRESTACAO DE SERVICOS LTDA,Recursos de pessoas jurídicas,210000
74749,04987987000130,DISTRIBUIDORA PERDOENSE DE PETROLEO LTDA,Recursos de pessoas jurídicas,200000
74749,06259104000100,QUICK PECUARIA LTDA,Recursos de pessoas jurídicas,27000
74749,09307441000105,RYAN-SONORIZACAO LTDA - ME,Recursos de pessoas jurídicas,2000
74749,09316166000196,STELITA EMPREENDIMENTOS IMOBILIARIOS LTDA - ME,Recursos de pessoas jurídicas,1500
74749,09675689000129,RODOSNACK MONLEVADE LANCHONETE E RESTAURANTE LTDA,Recursos de pessoas jurídicas,20000
74749,13683661000100,JORNAL DAS GERAIS LTDA  - ME,Recursos de pessoas jurídicas,2000
74749,14031758000100,TRANSCALI TRANSPORTES LTDA - ME,Recursos de pessoas jurídicas,2000
74749,15102288000182,CONSTRUTORA NORBERTO ODEBRECHT S A,Recursos de pessoas jurídicas,30000
74749,16404287003332,SUZANO PAPEL E CELULOSE S.A.,Recursos de pessoas jurídicas,30000
74749,16739948000101,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,Recursos de partido político,424464.25
74749,16847535000132,PARTIDO DOS TRABALHADORES PT,Recursos de partido político,751.33
74749,18054379000188,DASA- DESTILARIA DE ALCOOL SERRA DOS AIMORES S/A,Recursos de pessoas jurídicas,42520
74749,20574999000190,ELEICAO 2014 JOAO ALBERTO PAIXAO LAGES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,125
74749,20575279000149,ELEICAO 2014 WANDER JOSE GODDARD BORGES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,29
74749,20575469000166,ELEICAO 2014 CELISE BARREIROS LAVIOLA CABRAL DE LIRA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,250
74749,20576635000149,ELEICAO 2014 JOSUE CHRISTIANO GOMES DA SILVA SENADOR,Recursos de outros candidatos/comitês,5643.27
74749,20577727000143,ELEICAO 2014 ADALCLEVER RIBEIRO LOPES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,5300
74749,25448895000152,CIVEX SERVICOS FINANCEIROS LTDA,Recursos de pessoas jurídicas,50000
74749,26342907000122,CELTA ENGENHARIA S/A,Recursos de pessoas jurídicas,300000
74749,52226073000108,BRASIF S/A EXPORTACAO IMPORTACAO,Recursos de pessoas jurídicas,100000
74749,66260415000102,GLAGIO DO BRASIL LTDA,Recursos de pessoas jurídicas,500000
74749,85031334000185,NOBRE SEGURADORA DO BRASIL S/A,Recursos de pessoas jurídicas,100000
178985,08701595000114,DIRETORIO REGIONAL DO PARTIDO DA REPUBLICA - SAO PAULO,Recursos de partido político,100000
178985,20517352000126,ELEICAO 2014 COMITE FINANCEIRO SP UNICO PR,Recursos de outros candidatos/comitês,7486
178985,20560434000153,ELEICAO 2014 ANDRE LUIS DO PRADO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,8262.5
178985,20592593000130,ELEICAO 2014 COMITE FINANCEIRO SP UNICO PT,Recursos de outros candidatos/comitês,18960
178985,60856077000947,PAPIRUS INDUSTRIA DE PAPEL SA,Recursos de pessoas jurídicas,14437.01
178895,01633510000169,DEMOCRATAS - DIRETORIO NACIONAL,Recursos de partido político,50000
178895,02270243000175,VARELLA VEICULOS PESADOS LTDA,Recursos de pessoas jurídicas,200000
178895,08726612000178,V M M COMERCIO DE VEICULOS LESTE MINEIRA LTDA,Recursos de pessoas jurídicas,2400
178895,09019713000171,DIRETORIO REGIONAL DO DEMOCRATAS DE MINAS GERAIS,Recursos de partido político,4000
178895,17185786000161,CONSTRUTORA BARBOSA MELLO SA,Recursos de pessoas jurídicas,50000
178895,20568769000118,ELEICAO 2014 JOAO PIMENTA DA VEIGA FILHO GOVERNADOR,Recursos de outros candidatos/comitês,1304.75
178895,20569459000118,ELEICAO 2014 PABLO CESAR DE SOUZA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1610.22
178895,20571135000114,ELEICAO 2014 ROBERTO DIAS DE ANDRADE DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1952.4
178895,20573918000137,ELEICAO 2014 GUSTAVO DE FARIA DIAS CORREA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1635
178895,20578897000142,ELEICAO 2014 WILSON ROBERTO BATISTA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,39459
178895,20628285000117,COVEPE COMERCIO DE VEICULOS PESADOS LTDA,Recursos de pessoas jurídicas,9000
178895,27227982000105,VENAC VEICULOS NACIONAIS LIMITADA,Recursos de pessoas jurídicas,9000
178895,31275084000108,MILA TRANSPORTES LIMITADA,Recursos de pessoas jurídicas,30000
178895,57494031000163,COMPANHIA BRASILEIRA DE CARTUCHOS,Recursos de pessoas jurídicas,20000
178895,92781335000102,FORJAS TAURUS SA,Recursos de pessoas jurídicas,10000
178997,00872679000109,PARTIDO POPULAR SOCIALISTA,Recursos de partido político,20000
178997,05478334000199,NOVO NORTE EMPREENDIMENTOS E PARTICIPACOES LTDA,Recursos de pessoas jurídicas,43610
178997,09272945000137,BENEVALDO COSTA DA PONTE - ME,Recursos de pessoas jurídicas,2900
74571,00676262000170,PARTIDO DOS TRABALHADORES,Recursos de partido político,902500
74571,02407370000173,LIZCONSTRUCOES EMPREENDIMENTOS E PARTICIPACOES LTDA,Recursos de pessoas jurídicas,1500
74571,05469172000122,HBA S/A ASSISTENCIA MEDICA E HOSPITALAR,Recursos de pessoas jurídicas,2000
74571,07305883000197,SICBRAS - CARBETO DE SILICIO DO BRASIL LTDA,Recursos de pessoas jurídicas,1500
74571,07475816000110,AIR FREE COMERCIO DE EQUIPAMENTOS LTDA - EPP,Recursos de pessoas jurídicas,1000
74571,07689002000189,EMBRAER S.A.,Recursos de pessoas jurídicas,60000
74571,13477302000105,PARTIDO DOS TRABALHADORES,Recursos de partido político,266000
74571,13959986000173,SERTENGE S/A,Recursos de pessoas jurídicas,3000
74571,14034891000101,JMJ EMPREENDIMENTOS SPE LTDA,Recursos de pessoas jurídicas,2000
74571,15115504000124,CRISTAL PIGMENTOS DO BRASIL S.A.,Recursos de pessoas jurídicas,80000
74571,16365025000129,GRAFICO EMPREENDIMENTOS LTDA.,Recursos de pessoas jurídicas,3000
74571,20564710000151,ELEICAO 2014 ROSEMBERG EVANGELISTA PINTO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,235
74571,20570914000103,ELEICAO 2014 RUI COSTA DOS SANTOS GOVERNADOR,Recursos de outros candidatos/comitês,20262.37
74571,42150391000170,BRASKEM S/A,Recursos de pessoas jurídicas,30000
74571,50866821000183,PARTIDO DOS TRABALHADORES,Recursos de partido político,95000
74571,60891041000147,CASCADURA INDUSTRIAL S/A,Recursos de pessoas jurídicas,2000
178896,01429130000107,PITANGUI AGRO-FLORESTAL LTDA,Recursos de pessoas jurídicas,130000
178896,02282086000118,G.A.D. PARTICIPACOES E EMPREENDIMENTOS LTDA - ME,Recursos de pessoas jurídicas,15000
178896,03342935000144,RESINAS TROPICAIS - INDUSTRIA E COMERCIO LTDA.,Recursos de pessoas jurídicas,7000
178896,03870455000407,FORNO DE MINAS ALIMENTOS S/A,Recursos de pessoas jurídicas,15000
178896,05988616000136,RESINAS MARAJUARA LTDA - EPP,Recursos de pessoas jurídicas,5000
178896,07473526000138,R7 PARTICIPACOES E EMPREENDIMENTOS LTDA - EPP,Recursos de pessoas jurídicas,10000
178896,08999166000175,BRATIL EMPREENDIMENTOS E PARTICIPACOES S/A,Recursos de pessoas jurídicas,349300
178896,09332722000118,FERRO NACIONAL ASSESSORIA COMERCIAL EIRELI - EPP,Recursos de pessoas jurídicas,10000
178896,16739948000101,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,Recursos de partido político,2526.3
178896,16847535000132,PARTIDO DOS TRABALHADORES PT,Recursos de partido político,751.33
178896,17159559000161,COMPANHIA SIDERURGICA PITANGUI,Recursos de pessoas jurídicas,50000
178896,20573722000142,ELEICAO 2014 AGOSTINHO CELIO ANDRADE PATRUS DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,27.03
178896,20574057000101,ELEICAO 2014 TITO BRUNO MIRANDA TORRES DUARTE DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,330
178896,20576635000149,ELEICAO 2014 JOSUE CHRISTIANO GOMES DA SILVA SENADOR,Recursos de outros candidatos/comitês,6500
178896,20577183000110,ELEICAO 2014 IRAN ALMEIDA BARBOSA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,2500
178896,20609045000175,ELEICAO 2014 COMITE FINANCEIRO MG UNICO PT,Recursos de outros candidatos/comitês,1399.5
178896,22619217000117,RIO RANCHO AGROPECUARIA SA,Recursos de pessoas jurídicas,498000
178896,22619217001946,RIO RANCHO AGROPECUARIA SA,Recursos de pessoas jurídicas,1750
178896,25493693000122,TACO TRANSPORTES LTDA - EPP,Recursos de pessoas jurídicas,10000
178896,33040601000187,MERCANTIL DO BRASIL FINANCEIRA SA CREDITO FIN E INVEST,Recursos de pessoas jurídicas,35000
178896,33131541000108,COMPANHIA BRASILEIRA DE METALURGIA E MINERACAO,Recursos de pessoas jurídicas,50000
74352,00799666000151,BRASFARMA COMERCIO DE MEDICAMENTOS LTDA,Recursos de pessoas jurídicas,100000
74352,04929683000117,DELTA PUBLICIDADE S A,Recursos de pessoas jurídicas,25272.2
74352,07185847000137,C. & A. DE SOUZA LTDA - ME,Recursos de pessoas jurídicas,1500
74352,09356159000118,C Q COMERCIO E SERVICOS ALIMENTICIOS E EVENTOS LTDA - EPP,Recursos de pessoas jurídicas,13200
74352,10498663000131,SAUDE CENTER HOSPITAL E MATERNIDADE LTDA - EPP,Recursos de pessoas jurídicas,130000
74352,13531124000145,VALE MINA DO AZUL S.A.,Recursos de pessoas jurídicas,200000
74352,15734197000240,SANTOS & SARUBBI LTDA,Recursos de pessoas jurídicas,595
74352,18329761000157,R LANZARIN - ME,Recursos de pessoas jurídicas,6000
74352,20575238000152,ELEICAO 2014 JOAO FERRARI JUNIOR DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,5051
74352,20575246000107,ELEICAO 2014 ALTIMA ALVES DA SILVA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,4706.66
74352,20575408000107,ELEICAO 2014 CILENE LISBOA COUTO MARQUES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1723.51
74352,20604999000195,ELEICAO 2014 MARIO COUTO FILHO SENADOR,Recursos de outros candidatos/comitês,650.01
74352,20620283000181,ELEICAO 2014 COMITE FINANCEIRO PA UNICO PSDB,Recursos de outros candidatos/comitês,100633.33
178986,00676262000170,PARTIDO DOS TRABALHADORES,Recursos de partido político,399000
178986,01340937000179,GALVAO ENGENHARIA S/A,Recursos de pessoas jurídicas,100000
178986,05811812000130,WTORRE ENGENHARIA E CONSTRUCAO S.A.,Recursos de pessoas jurídicas,30000
178986,08411277000119,AUSTRALIA EMPREENDIMENTOS IMOBILIARIOS LTDA,Recursos de pessoas jurídicas,75000
178986,20559091000107,ELEICAO 2014 ENIO FRANCISCO TATTO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,3625
178986,20559265000131,ELEICAO 2014 ALEXANDRE ROCHA SANTOS PADILHA GOVERNADOR,Recursos de outros candidatos/comitês,795
178986,20559281000124,ELEICAO 2014 LUCIANO BARBOSA DA SILVA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1550
178986,20559455000159,ELEICAO 2014 ANTONIO MENTOR DE MELLO SOBRINHO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1220
178986,20559494000156,ELEICAO 2014 GERSON LUIS BITTENCOURT DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1045
178986,20559559000163,ELEICAO 2014 GERALDO LEITE DA CRUZ DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,333.5
178986,20592593000130,ELEICAO 2014 COMITE FINANCEIRO SP UNICO PT,Recursos de outros candidatos/comitês,80231.38
178986,40450769000126,CARIOCA CHRISTIANI NIELSEN ENGENHARIA S A,Recursos de pessoas jurídicas,100000
178986,47863261000107,BALAN-SET CONSULTORIA E ASSESSORIA CONTABIL LTDA,Recursos de pessoas jurídicas,15000
178986,50866821000183,PARTIDO DOS TRABALHADORES,Recursos de partido político,791725
178986,60701190000104,ITAU UNIBANCO S.A.,Recursos de pessoas jurídicas,50000
178986,60899937000172,CACAPAVA EMPREITADA DE LAVOR LTDA,Recursos de pessoas jurídicas,75000
178986,61584223000138,CONSTRUCAP CCPS ENGENHARIA E COMERCIO SA,Recursos de pessoas jurídicas,30000
194260,00303696000125,ORALCLASS ASSISTENCIA MEDICA E ODONTOLOGICA LTDA - EPP,Recursos de pessoas jurídicas,290030
194260,20571256000166,ELEICAO 2014 MARCOS ANTONIO DE OLIVEIRA BARBOSA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1190
194260,20571552000167,ELEICAO 2014 ANTONIO RIBEIRO DE ALBUQUERQUE DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,11000
66179,01633510000169,DEMOCRATAS - DIRETORIO NACIONAL,Recursos de partido político,100000
66179,20574936000133,ELEICAO 2014 THEODORICO DE ASSIS FERRACO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,12892.18
66179,20577861000144,ELEICAO 2014 PAULO CESAR HARTUNG GOMES GOVERNADOR,Recursos de outros candidatos/comitês,81843.26
66179,31276116000181,DEMOCRATAS - DIRETORIO ESTADUAL DO ESPIRITO SANTO - DEM/ES,Recursos de partido político,50000
74159,00676262000170,PARTIDO DOS TRABALHADORES,Recursos de partido político,313500
74159,02207392000190,VALE ENERGIA S.A,Recursos de pessoas jurídicas,100000
74159,02864417000128,COMPANHIA DE BEBIDAS BRASIL KIRIN,Recursos de pessoas jurídicas,50000
74159,04134191000135,ALIANCA LASER LOCACOES LTDA - EPP,Recursos de pessoas jurídicas,600
74159,05569646000108,CARLINHOS ULTRALEVES LTDA - ME,Recursos de pessoas jurídicas,23132.16
74159,07590753000143,EMATEX INDUSTRIAL E COMERCIAL TEXTIL LTDA.,Recursos de pessoas jurídicas,10000
74159,07805743000188,TERRA FORTE EXPORTACAO E IMPORTACAO DE CAFE LIMITADA,Recursos de pessoas jurídicas,187500
74159,08166417000130,BELINI SOM PROMOCAO E EVENTOS LTDA - ME,Recursos de pessoas jurídicas,2000
74159,08386371000165,DOTTI FASHION MODAS LTDA - EPP,Recursos de pessoas jurídicas,19000
74159,09592030000109,E.I. COMERCIO E PRESTACAO DE SERVICOS DE INFORMATICA LTDA - EPP,Recursos de pessoas jurídicas,1000
74159,09655461000177,ADMINISTRADORA DE CARTAO DE TODOS VALE DO ACO LTDA - ME,Recursos de pessoas jurídicas,10000
74159,12229415000110,S A USINA CORURIPE ACUCAR E ALCOOL,Recursos de pessoas jurídicas,40000
74159,13537735000362,USINA DELTA S.A.,Recursos de pessoas jurídicas,40000
74159,16847535000132,PARTIDO DOS TRABALHADORES PT,Recursos de partido político,540251.33
74159,17245234000100,CIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA,Recursos de pessoas jurídicas,25000
74159,18873375000121,AD ADMINISTRACAO DE CARTOES LTDA - ME,Recursos de pessoas jurídicas,30000
74159,20576635000149,ELEICAO 2014 JOSUE CHRISTIANO GOMES DA SILVA SENADOR,Recursos de outros candidatos/comitês,8800
74159,20576947000152,ELEICAO 2014 ADRIANO DE SOUZA VENTURA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,5820
74159,20577657000123,ELEICAO 2014 GEISA GOMES PEREIRA TEIXEIRA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,2969.2400000000002
74159,20577727000143,ELEICAO 2014 ADALCLEVER RIBEIRO LOPES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,4500
74159,20577880000170,ELEICAO 2014 ADONIAS MARTINS DE SOUZA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,4663.3099999999995
74159,20577943000199,ELEICAO 2014 PAULO TADEU SILVA D ARCADIA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1232.38
74159,20579154000197,ELEICAO 2014 ULYSSES GOMES DE OLIVEIRA NETO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1653.46
74159,20581675000189,ELEICAO 2014 DURVAL ANGELO ANDRADE DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1197.5
74159,20609045000175,ELEICAO 2014 COMITE FINANCEIRO MG UNICO PT,Recursos de outros candidatos/comitês,12156.53
74159,20770566000100,COOPERATIVA REGIONAL DE CAFEICULTORES EM GUAXUPE LTDA COOXUPE,Recursos de pessoas jurídicas,300000
74159,20775003000104,EXPORTADORA DE CAFE GUAXUPE LTDA,Recursos de pessoas jurídicas,100000
74159,25863341000111,COOPERATIVA DOS CAFEICULTORES DA ZONA DE VARGINHA LTDA,Recursos de pessoas jurídicas,20000
74159,28154680000117,UNICAFE COMPANHIA DE COMERCIO EXTERIOR,Recursos de pessoas jurídicas,412500
74159,41935859000170,COSTA COMISSARIA DE CAFE LTDA - EPP,Recursos de pessoas jurídicas,2000
74159,47080619000117,GUARANI S.A.,Recursos de pessoas jurídicas,250000
74159,47964911000100,USINA DE LATICINIOS JUSSARA SA,Recursos de pessoas jurídicas,10000
74159,60701190000104,ITAU UNIBANCO S.A.,Recursos de pessoas jurídicas,100000
74159,61100772000190,VOLCAFE LTDA,Recursos de pessoas jurídicas,100000
74159,61620753000194,STOCKLER COMERCIAL E EXPORTADORA LTDA,Recursos de pessoas jurídicas,250000
74159,96368816000222,PARAGUACU TEXTIL LTDA,Recursos de pessoas jurídicas,10000
178987,01110040000159,FFS GESTAO E CONSULTORIA DE INFORMATICA LTDA - ME,Recursos de pessoas jurídicas,5000
178987,01648742000190,PRODUTORA DE CINEMA E FILMES ASSOCIADOS LTDA,Recursos de pessoas jurídicas,1000
178987,01985566000182,INTERNACIONAL DE TECIDOS LTDA - ME,Recursos de pessoas jurídicas,48956
178987,02494124000104,CAPPE BRASIL ENGENHARIA LTDA,Recursos de pessoas jurídicas,36000
178987,03270407000127,FAST PRINT & SYSTEM LTDA.,Recursos de pessoas jurídicas,300000
178987,03325935000136,COMITE ESTADUAL DE SAO PAULO DO PARTIDO COMUNISTA DO BRASIL,Recursos de partido político,2190455.68
178987,05811812000130,WTORRE ENGENHARIA E CONSTRUCAO S.A.,Recursos de pessoas jurídicas,40000
178987,07477471000134,BOSSA NOVA FILMS CRIACOES E PRODUCOES S/A,Recursos de pessoas jurídicas,1000
178987,10207497000177,PARANOID BRASIL LTDA.,Recursos de pessoas jurídicas,1000
178987,17376138000192,ENGESOLO ENGENHARIA LTDA,Recursos de pessoas jurídicas,30000
178987,19317298000196,ORUS STEEL COMERCIAL DE AUTO PECAS LTDA,Recursos de pessoas jurídicas,5000
178987,19877367000116,CUORE FILMES LTDA.,Recursos de pessoas jurídicas,1000
178987,20557631000113,ELEICAO 2014 ANDRE LUIZ DA SILVA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,430
178987,20557673000154,ELEICAO 2014 JOSE FRANCISCO DE MATTOS NETO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,355
178987,20557755000107,ELEICAO 2014 ATILA CESAR MONTEIRO JACOMUSSI DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,211
178987,20558139000162,ELEICAO 2014 JOSE WALTER TAVARES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,5236.1
178987,20559081000171,ELEICAO 2014 JOAO BERNARDINO LEITE DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,6022.75
178987,20559232000191,ELEICAO 2014 MARCIO CESAR DE CAMARGO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,370.7
178987,42150391000170,BRASKEM S/A,Recursos de pessoas jurídicas,30000
178987,46397220000100,MOVI & ART PRODUCOES CINEMATOGRAFICAS LTDA,Recursos de pessoas jurídicas,1000
178987,47866934000174,TICKET SERVICOS SA,Recursos de pessoas jurídicas,25000
178987,51450179000110,PRODUCOES CINEMATOGRAFICAS CIADECIN LTDA.,Recursos de pessoas jurídicas,1000
178987,54956495000156,PARTIDO COMUNISTA DO BRASIL,Recursos de partido político,1796000
178987,58004714000158,J Z ENGENHARIA E COMERCIO LTDA,Recursos de pessoas jurídicas,20000
178987,60166832000104,APETECE SISTEMAS DE ALIMENTACAO S.A.,Recursos de pessoas jurídicas,50000
178987,60701190000104,ITAU UNIBANCO S.A.,Recursos de pessoas jurídicas,100000
178987,61067161000197,NADIR FIGUEIREDO IND COM S A,Recursos de pessoas jurídicas,25000
178987,61372843000103,VIDEOGRAPHICA SERVICOS E PARTICIPACOES LTDA,Recursos de pessoas jurídicas,1500
178987,63935829000104,SPIRAL DO BRASIL LTDA,Recursos de pessoas jurídicas,27400
160556,00676262000170,PARTIDO DOS TRABALHADORES,Recursos de partido político,123500
160556,00763832000160,FRIGORIFICO INDUSTRIAL VALE DO PIRANGA S/A,Recursos de pessoas jurídicas,8000
160556,16847535000132,PARTIDO DOS TRABALHADORES PT,Recursos de partido político,751.33
160556,20576059000130,ELEICAO 2014 CRISTIANO TADEU DA SILVEIRA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,347
160556,20576343000106,ELEICAO 2014 FRANCISCO DE ASSIS SIMOES THOMAZ DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,410
160556,20576424000106,ELEICAO 2014 POMPILIO DE LOURDES CANAVEZ DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,28.96
160556,20576552000150,ELEICAO 2014 ANDRE QUINTAO SILVA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,800
160556,20576597000124,ELEICAO 2014 ROGERIO CORREIA DE MOURA BAPTISTA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,6024.03
160556,20576635000149,ELEICAO 2014 JOSUE CHRISTIANO GOMES DA SILVA SENADOR,Recursos de outros candidatos/comitês,2125
160556,20576743000111,ELEICAO 2014 ELSON VITAL DOS REIS DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,585.49
160556,20576908000155,ELEICAO 2014 ANDERSON COSTA CABIDO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,2191.67
